Country,Date,Actual Growth,Potential Growth,Gap Between Actual and Potential Growth
Ghana,12/31/09,4.5,#N/A,#N/A
Ghana,3/31/10,11.2,#N/A,#N/A
Ghana,6/30/10,7.6,#N/A,#N/A
Ghana,9/30/10,12.1,#N/A,#N/A
Ghana,12/31/10,11.9,#N/A,#N/A
Ghana,3/31/11,13.3,#N/A,#N/A
Ghana,6/30/11,15.8,#N/A,#N/A
Ghana,9/30/11,12.7,#N/A,#N/A
Ghana,12/31/11,16,#N/A,#N/A
Ghana,3/31/12,10.8,#N/A,#N/A
Ghana,6/30/12,11.8,#N/A,#N/A
Ghana,9/30/12,10.7,#N/A,#N/A
Ghana,12/31/12,6.4,#N/A,#N/A
Ghana,3/31/13,4.7,#N/A,#N/A
Ghana,6/30/13,4.9,#N/A,#N/A
Ghana,9/30/13,6.1,#N/A,#N/A
Ghana,12/31/13,8,#N/A,#N/A
Ghana,3/31/14,0.1,#N/A,#N/A
Ghana,6/30/14,1.5,#N/A,#N/A
Ghana,9/30/14,4.1,#N/A,#N/A
Ghana,12/31/14,2.9,#N/A,#N/A
Ghana,3/31/15,4.7,#N/A,#N/A
Ghana,6/30/15,3.9,#N/A,#N/A
Ghana,9/30/15,1.6,#N/A,#N/A
Ghana,12/31/15,2.2,#N/A,#N/A
Ghana,3/31/16,1.4,#N/A,#N/A
Ghana,6/30/16,1.1,#N/A,#N/A
Ghana,9/30/16,2.8,#N/A,#N/A
Ghana,12/31/16,3.5,#N/A,#N/A
Ghana,3/31/17,4.6,#N/A,#N/A
Ghana,6/30/17,7.3,#N/A,#N/A
Ghana,9/30/17,8.2,#N/A,#N/A
Ghana,12/31/17,8.1,#N/A,#N/A
Ghana,3/31/18,7.6,#N/A,#N/A
Ghana,6/30/18,6.2,#N/A,#N/A
Ghana,9/30/18,6,#N/A,#N/A
Ghana,12/31/18,6.3,#N/A,#N/A
Ghana,3/31/19,6.6,#N/A,#N/A
Ghana,6/30/19,6.6,#N/A,#N/A
Ghana,9/30/19,6.2,#N/A,#N/A
Ghana,12/31/19,6.5,#N/A,#N/A
Ghana,3/31/20,3.2,#N/A,#N/A
Ghana,6/30/20,#N/A,#N/A,#N/A
Ghana,9/30/20,#N/A,#N/A,#N/A
Ghana,12/31/20,#N/A,#N/A,#N/A
Ghana,3/31/21,#N/A,#N/A,#N/A
Georgia,3/31/00,7.5,#N/A,#N/A
Georgia,6/30/00,-5.4,#N/A,#N/A
Georgia,9/30/00,-1.1,#N/A,#N/A
Georgia,12/31/00,7.3,#N/A,#N/A
Georgia,3/31/01,4.3,#N/A,#N/A
Georgia,6/30/01,12.2,#N/A,#N/A
Georgia,9/30/01,1.5,#N/A,#N/A
Georgia,12/31/01,1.9,#N/A,#N/A
Georgia,3/31/02,5.2,#N/A,#N/A
Georgia,6/30/02,0.3,#N/A,#N/A
Georgia,9/30/02,8.4,#N/A,#N/A
Georgia,12/31/02,7.9,#N/A,#N/A
Georgia,3/31/03,5.6,#N/A,#N/A
Georgia,6/30/03,11.9,#N/A,#N/A
Georgia,9/30/03,10.4,#N/A,#N/A
Georgia,12/31/03,15.6,#N/A,#N/A
Georgia,3/31/04,9.1,#N/A,#N/A
Georgia,6/30/04,6.5,#N/A,#N/A
Georgia,9/30/04,4.1,#N/A,#N/A
Georgia,12/31/04,4.6,#N/A,#N/A
Georgia,3/31/05,8.6,#N/A,#N/A
Georgia,6/30/05,10.1,#N/A,#N/A
Georgia,9/30/05,12.6,#N/A,#N/A
Georgia,12/31/05,7.2,#N/A,#N/A
Georgia,3/31/06,9.2,#N/A,#N/A
Georgia,6/30/06,7.1,#N/A,#N/A
Georgia,9/30/06,10,#N/A,#N/A
Georgia,12/31/06,11.1,#N/A,#N/A
Georgia,3/31/07,11.5,#N/A,#N/A
Georgia,6/30/07,13.4,#N/A,#N/A
Georgia,9/30/07,13.9,#N/A,#N/A
Georgia,12/31/07,11.5,#N/A,#N/A
Georgia,3/31/08,11,#N/A,#N/A
Georgia,6/30/08,8.4,#N/A,#N/A
Georgia,9/30/08,-5.7,#N/A,#N/A
Georgia,12/31/08,-1,#N/A,#N/A
Georgia,3/31/09,-4.9,#N/A,#N/A
Georgia,6/30/09,-8.7,#N/A,#N/A
Georgia,9/30/09,-1.5,#N/A,#N/A
Georgia,12/31/09,0,#N/A,#N/A
Georgia,3/31/10,2.8,#N/A,#N/A
Georgia,6/30/10,7.7,#N/A,#N/A
Georgia,9/30/10,6.9,#N/A,#N/A
Georgia,12/31/10,7.1,#N/A,#N/A
Georgia,3/31/11,6,#N/A,#N/A
Georgia,6/30/11,5.9,#N/A,#N/A
Georgia,9/30/11,8.6,#N/A,#N/A
Georgia,12/31/11,8,#N/A,#N/A
Georgia,3/31/12,6.7,#N/A,#N/A
Georgia,6/30/12,8.4,#N/A,#N/A
Georgia,9/30/12,7.8,#N/A,#N/A
Georgia,12/31/12,3.2,#N/A,#N/A
Georgia,3/31/13,2.4,#N/A,#N/A
Georgia,6/30/13,1.6,#N/A,#N/A
Georgia,9/30/13,1.4,#N/A,#N/A
Georgia,12/31/13,7.6,#N/A,#N/A
Georgia,3/31/14,7.2,#N/A,#N/A
Georgia,6/30/14,4.9,#N/A,#N/A
Georgia,9/30/14,5.6,#N/A,#N/A
Georgia,12/31/14,1.7,#N/A,#N/A
Georgia,3/31/15,3.2,#N/A,#N/A
Georgia,6/30/15,2.5,#N/A,#N/A
Georgia,9/30/15,2.9,#N/A,#N/A
Georgia,12/31/15,3,#N/A,#N/A
Georgia,3/31/16,2.9,#N/A,#N/A
Georgia,6/30/16,3.1,#N/A,#N/A
Georgia,9/30/16,2.6,#N/A,#N/A
Georgia,12/31/16,2.8,#N/A,#N/A
Georgia,3/31/17,6.8,#N/A,#N/A
Georgia,6/30/17,4.5,#N/A,#N/A
Georgia,9/30/17,4.4,#N/A,#N/A
Georgia,12/31/17,4.1,#N/A,#N/A
Georgia,3/31/18,7.2,#N/A,#N/A
Georgia,6/30/18,6,#N/A,#N/A
Georgia,9/30/18,3.6,#N/A,#N/A
Georgia,12/31/18,3.2,#N/A,#N/A
Georgia,3/31/19,5.2,#N/A,#N/A
Georgia,6/30/19,4.8,#N/A,#N/A
Georgia,9/30/19,5.4,#N/A,#N/A
Georgia,12/31/19,4.6,#N/A,#N/A
Georgia,3/31/20,2.3,#N/A,#N/A
Georgia,6/30/20,-13.2,#N/A,#N/A
Georgia,9/30/20,-5.6,#N/A,#N/A
Georgia,12/31/20,-6.8,#N/A,#N/A
Georgia,3/31/21,#N/A,#N/A,#N/A
Germany,3/31/00,4.2,#N/A,#N/A
Germany,6/30/00,3.9,#N/A,#N/A
Germany,9/30/00,2.5,#N/A,#N/A
Germany,12/31/00,1,#N/A,#N/A
Germany,3/31/01,2.2,1.3,0.9
Germany,6/30/01,1.6,1.3,0.3
Germany,9/30/01,1.4,1.3,0.2
Germany,12/31/01,1.6,1.3,0.3
Germany,3/31/02,-1.7,1.2,-2.9
Germany,6/30/02,0,1.1,-1.1
Germany,9/30/02,0.8,1,-0.2
Germany,12/31/02,0,0.9,-0.9
Germany,3/31/03,-0.5,1,-1.4
Germany,6/30/03,-1.4,1,-2.4
Germany,9/30/03,-0.8,1.1,-1.8
Germany,12/31/03,-0.2,1.1,-1.3
Germany,3/31/04,1.7,1.2,0.4
Germany,6/30/04,1.9,1.3,0.5
Germany,9/30/04,0.4,1.5,-1
Germany,12/31/04,0.8,1.6,-0.8
Germany,3/31/05,-0.7,1.5,-2.1
Germany,6/30/05,1.2,1.4,-0.2
Germany,9/30/05,1.2,1.2,-0.1
Germany,12/31/05,1.2,1.1,0.1
Germany,3/31/06,4.3,1.2,3.1
Germany,6/30/06,2.7,1.2,1.5
Germany,9/30/06,3.5,1.2,2.3
Germany,12/31/06,4.7,1.2,3.5
Germany,3/31/07,4,1.1,2.9
Germany,6/30/07,3.1,1.1,2.1
Germany,9/30/07,2.9,1,2
Germany,12/31/07,1.9,0.9,1
Germany,3/31/08,2,0.9,1.1
Germany,6/30/08,2.9,1,2
Germany,9/30/08,1,1,0
Germany,12/31/08,-1.9,1,-2.9
Germany,3/31/09,-6.7,0.8,-7.5
Germany,6/30/09,-7.9,0.6,-8.5
Germany,9/30/09,-5.5,0.4,-5.9
Germany,12/31/09,-2.7,0.2,-2.8
Germany,3/31/10,2.5,0.5,2
Germany,6/30/10,4.8,0.8,3.9
Germany,9/30/10,4.7,1.2,3.5
Germany,12/31/10,4.7,1.5,3.2
Germany,3/31/11,6.4,1.5,4.9
Germany,6/30/11,3.8,1.5,2.3
Germany,9/30/11,3.7,1.5,2.2
Germany,12/31/11,2,1.5,0.5
Germany,3/31/12,1.5,1.4,0.1
Germany,6/30/12,0.4,1.3,-0.9
Germany,9/30/12,-0.1,1.2,-1.3
Germany,12/31/12,-0.1,1.1,-1.2
Germany,3/31/13,-1.5,1.1,-2.7
Germany,6/30/13,0.8,1.1,-0.3
Germany,9/30/13,1.2,1.1,0
Germany,12/31/13,1.2,1.1,0.1
Germany,3/31/14,3.2,1.3,1.9
Germany,6/30/14,1.4,1.5,-0.1
Germany,9/30/14,1.8,1.6,0.2
Germany,12/31/14,2.4,1.8,0.6
Germany,3/31/15,1.3,1.7,-0.5
Germany,6/30/15,1.8,1.7,0.1
Germany,9/30/15,1.8,1.6,0.1
Germany,12/31/15,2.1,1.6,0.5
Germany,3/31/16,2,1.8,0.2
Germany,6/30/16,3.7,1.9,1.7
Germany,9/30/16,1.9,2.1,-0.2
Germany,12/31/16,1.4,2.3,-0.9
Germany,3/31/17,3.6,2.3,1.4
Germany,6/30/17,1,2.2,-1.2
Germany,9/30/17,2.5,2.2,0.3
Germany,12/31/17,2.8,2.2,0.6
Germany,3/31/18,1.6,2,-0.4
Germany,6/30/18,2.5,1.8,0.7
Germany,9/30/18,1.1,1.6,-0.5
Germany,12/31/18,0.9,1.4,-0.5
Germany,3/31/19,0.9,1.3,-0.3
Germany,6/30/19,-0.1,1.1,-1.2
Germany,9/30/19,1.1,1,0.2
Germany,12/31/19,0.3,0.8,-0.5
Germany,3/31/20,-1.8,1,-2.8
Germany,6/30/20,-11.3,1.1,-12.4
Germany,9/30/20,-3.7,1.2,-5
Germany,12/31/20,-2.3,1.4,-3.7
Germany,3/31/21,-3.4,#N/A,#N/A
Greece,3/31/00,4.2,#N/A,#N/A
Greece,6/30/00,3.4,#N/A,#N/A
Greece,9/30/00,4.4,#N/A,#N/A
Greece,12/31/00,3.7,#N/A,#N/A
Greece,3/31/01,6.1,2.8,3.3
Greece,6/30/01,4.8,2.8,2
Greece,9/30/01,3.9,2.8,1.1
Greece,12/31/01,2.1,2.8,-0.7
Greece,3/31/02,2.3,3.1,-0.8
Greece,6/30/02,5.9,3.4,2.6
Greece,9/30/02,3.8,3.7,0.1
Greece,12/31/02,3.6,4,-0.4
Greece,3/31/03,5.9,4.2,1.7
Greece,6/30/03,5.8,4.4,1.4
Greece,9/30/03,5,4.6,0.4
Greece,12/31/03,6.5,4.8,1.7
Greece,3/31/04,6.9,4.6,2.3
Greece,6/30/04,5,4.4,0.6
Greece,9/30/04,5.5,4.2,1.3
Greece,12/31/04,3,4,-1
Greece,3/31/05,0.3,3.7,-3.4
Greece,6/30/05,0.9,3.4,-2.5
Greece,9/30/05,0.1,3.1,-3
Greece,12/31/05,1.1,2.8,-1.7
Greece,3/31/06,5.7,2.7,3
Greece,6/30/06,6.2,2.6,3.6
Greece,9/30/06,4.1,2.6,1.5
Greece,12/31/06,6.6,2.5,4.1
Greece,3/31/07,2,2.4,-0.5
Greece,6/30/07,5.8,2.3,3.5
Greece,9/30/07,4.2,2.2,2
Greece,12/31/07,1.2,2,-0.9
Greece,3/31/08,1.8,1.8,0
Greece,6/30/08,-1.2,1.5,-2.7
Greece,9/30/08,-0.3,1.2,-1.5
Greece,12/31/08,-1.4,1,-2.4
Greece,3/31/09,-7.1,0.7,-7.7
Greece,6/30/09,-3.9,0.4,-4.2
Greece,9/30/09,-4.1,0.1,-4.2
Greece,12/31/09,-2.3,-0.2,-2
Greece,3/31/10,0.5,-0.4,0.9
Greece,6/30/10,-4.8,-0.6,-4.2
Greece,9/30/10,-7.6,-0.8,-6.8
Greece,12/31/10,-9.4,-1,-8.4
Greece,3/31/11,-10.7,-1.6,-9.1
Greece,6/30/11,-8.5,-2.1,-6.4
Greece,9/30/11,-6.6,-2.7,-3.9
Greece,12/31/11,-10.8,-3.3,-7.5
Greece,3/31/12,-8.8,-3.1,-5.7
Greece,6/30/12,-9,-2.9,-6.1
Greece,9/30/12,-7.3,-2.7,-4.7
Greece,12/31/12,-4,-2.4,-1.6
Greece,3/31/13,-5.8,-2.3,-3.5
Greece,6/30/13,-3.5,-2.2,-1.3
Greece,9/30/13,-1.1,-2.1,1
Greece,12/31/13,-2.8,-1.9,-0.9
Greece,3/31/14,0.4,-2,2.4
Greece,6/30/14,0.6,-2.1,2.8
Greece,9/30/14,1.4,-2.2,3.6
Greece,12/31/14,0.5,-2.3,2.9
Greece,3/31/15,0.4,-2.2,2.6
Greece,6/30/15,0.8,-2.1,2.9
Greece,9/30/15,-2.6,-2,-0.6
Greece,12/31/15,-0.2,-1.8,1.7
Greece,3/31/16,-0.8,-1.9,1.1
Greece,6/30/16,-1,-2,1
Greece,9/30/16,1.2,-2,3.2
Greece,12/31/16,-0.3,-2.1,1.8
Greece,3/31/17,-0.2,-1.9,1.8
Greece,6/30/17,1.5,-1.8,3.3
Greece,9/30/17,2.4,-1.6,4
Greece,12/31/17,2.1,-1.4,3.5
Greece,3/31/18,2.3,-1.4,3.7
Greece,6/30/18,1.4,-1.5,2.9
Greece,9/30/18,2.4,-1.5,4
Greece,12/31/18,1.6,-1.6,3.2
Greece,3/31/19,0.8,-1.1,1.9
Greece,6/30/19,3,-0.6,3.5
Greece,9/30/19,3,-0.1,3
Greece,12/31/19,0.5,0.4,0.1
Greece,3/31/20,-1.4,0.4,-1.9
Greece,6/30/20,-15.6,0.4,-16
Greece,9/30/20,-9.4,0.4,-9.8
Greece,12/31/20,-5.9,0.4,-6.3
Greece,3/31/21,-1.4,#N/A,#N/A
Guatemala,3/31/00,#N/A,#N/A,#N/A
Guatemala,6/30/00,#N/A,#N/A,#N/A
Guatemala,9/30/00,#N/A,#N/A,#N/A
Guatemala,12/31/00,#N/A,#N/A,#N/A
Guatemala,3/31/01,#N/A,#N/A,#N/A
Guatemala,6/30/01,#N/A,#N/A,#N/A
Guatemala,9/30/01,#N/A,#N/A,#N/A
Guatemala,12/31/01,#N/A,#N/A,#N/A
Guatemala,3/31/02,2.1,#N/A,#N/A
Guatemala,6/30/02,3.9,#N/A,#N/A
Guatemala,9/30/02,5.4,#N/A,#N/A
Guatemala,12/31/02,4,#N/A,#N/A
Guatemala,3/31/03,4.2,#N/A,#N/A
Guatemala,6/30/03,2.9,#N/A,#N/A
Guatemala,9/30/03,1.7,#N/A,#N/A
Guatemala,12/31/03,1.5,#N/A,#N/A
Guatemala,3/31/04,2.6,#N/A,#N/A
Guatemala,6/30/04,2.6,#N/A,#N/A
Guatemala,9/30/04,3.4,#N/A,#N/A
Guatemala,12/31/04,3.8,#N/A,#N/A
Guatemala,3/31/05,3.3,#N/A,#N/A
Guatemala,6/30/05,5,#N/A,#N/A
Guatemala,9/30/05,2.6,#N/A,#N/A
Guatemala,12/31/05,2.3,#N/A,#N/A
Guatemala,3/31/06,5.1,#N/A,#N/A
Guatemala,6/30/06,3,#N/A,#N/A
Guatemala,9/30/06,6.2,#N/A,#N/A
Guatemala,12/31/06,7.1,#N/A,#N/A
Guatemala,3/31/07,7.3,#N/A,#N/A
Guatemala,6/30/07,7.7,#N/A,#N/A
Guatemala,9/30/07,6.3,#N/A,#N/A
Guatemala,12/31/07,4.3,#N/A,#N/A
Guatemala,3/31/08,3,#N/A,#N/A
Guatemala,6/30/08,5.2,#N/A,#N/A
Guatemala,9/30/08,2.5,#N/A,#N/A
Guatemala,12/31/08,2.5,#N/A,#N/A
Guatemala,3/31/09,-1,#N/A,#N/A
Guatemala,6/30/09,-1.5,#N/A,#N/A
Guatemala,9/30/09,1.5,#N/A,#N/A
Guatemala,12/31/09,2.9,#N/A,#N/A
Guatemala,3/31/10,3.6,#N/A,#N/A
Guatemala,6/30/10,3.7,#N/A,#N/A
Guatemala,9/30/10,1.2,#N/A,#N/A
Guatemala,12/31/10,3,#N/A,#N/A
Guatemala,3/31/11,4,#N/A,#N/A
Guatemala,6/30/11,4.1,#N/A,#N/A
Guatemala,9/30/11,5.2,#N/A,#N/A
Guatemala,12/31/11,3.4,#N/A,#N/A
Guatemala,3/31/12,3.5,#N/A,#N/A
Guatemala,6/30/12,2.8,#N/A,#N/A
Guatemala,9/30/12,2.4,#N/A,#N/A
Guatemala,12/31/12,3.2,#N/A,#N/A
Guatemala,3/31/13,3,#N/A,#N/A
Guatemala,6/30/13,4.7,#N/A,#N/A
Guatemala,9/30/13,4.1,#N/A,#N/A
Guatemala,12/31/13,3.1,#N/A,#N/A
Guatemala,3/31/14,3.4,#N/A,#N/A
Guatemala,6/30/14,4.4,#N/A,#N/A
Guatemala,9/30/14,4.7,#N/A,#N/A
Guatemala,12/31/14,4.1,#N/A,#N/A
Guatemala,3/31/15,5.1,#N/A,#N/A
Guatemala,6/30/15,3.6,#N/A,#N/A
Guatemala,9/30/15,4,#N/A,#N/A
Guatemala,12/31/15,4,#N/A,#N/A
Guatemala,3/31/16,3,#N/A,#N/A
Guatemala,6/30/16,3.6,#N/A,#N/A
Guatemala,9/30/16,2.6,#N/A,#N/A
Guatemala,12/31/16,3.2,#N/A,#N/A
Guatemala,3/31/17,3.2,#N/A,#N/A
Guatemala,6/30/17,2.2,#N/A,#N/A
Guatemala,9/30/17,2.7,#N/A,#N/A
Guatemala,12/31/17,2.9,#N/A,#N/A
Guatemala,3/31/18,2.1,#N/A,#N/A
Guatemala,6/30/18,3.4,#N/A,#N/A
Guatemala,9/30/18,3.5,#N/A,#N/A
Guatemala,12/31/18,3.4,#N/A,#N/A
Guatemala,3/31/19,3.6,#N/A,#N/A
Guatemala,6/30/19,3.8,#N/A,#N/A
Guatemala,9/30/19,4,#N/A,#N/A
Guatemala,12/31/19,3.9,#N/A,#N/A
Guatemala,3/31/20,0.9,#N/A,#N/A
Guatemala,6/30/20,-9.6,#N/A,#N/A
Guatemala,9/30/20,#N/A,#N/A,#N/A
Guatemala,12/31/20,#N/A,#N/A,#N/A
Guatemala,3/31/21,#N/A,#N/A,#N/A
Hungary,3/31/00,5.9,#N/A,#N/A
Hungary,6/30/00,5,#N/A,#N/A
Hungary,9/30/00,3.8,#N/A,#N/A
Hungary,12/31/00,3.5,#N/A,#N/A
Hungary,3/31/01,4.3,#N/A,#N/A
Hungary,6/30/01,4.5,#N/A,#N/A
Hungary,9/30/01,4,#N/A,#N/A
Hungary,12/31/01,3.5,#N/A,#N/A
Hungary,3/31/02,4.6,#N/A,#N/A
Hungary,6/30/02,4.7,#N/A,#N/A
Hungary,9/30/02,4.9,#N/A,#N/A
Hungary,12/31/02,4.8,#N/A,#N/A
Hungary,3/31/03,3.2,#N/A,#N/A
Hungary,6/30/03,4.1,#N/A,#N/A
Hungary,9/30/03,4.3,#N/A,#N/A
Hungary,12/31/03,4.6,#N/A,#N/A
Hungary,3/31/04,4.6,#N/A,#N/A
Hungary,6/30/04,5.1,#N/A,#N/A
Hungary,9/30/04,4.9,#N/A,#N/A
Hungary,12/31/04,4.7,#N/A,#N/A
Hungary,3/31/05,3.1,#N/A,#N/A
Hungary,6/30/05,4.7,#N/A,#N/A
Hungary,9/30/05,4.3,#N/A,#N/A
Hungary,12/31/05,4.7,#N/A,#N/A
Hungary,3/31/06,4.8,#N/A,#N/A
Hungary,6/30/06,3.6,#N/A,#N/A
Hungary,9/30/06,4,#N/A,#N/A
Hungary,12/31/06,3.8,#N/A,#N/A
Hungary,3/31/07,1.6,#N/A,#N/A
Hungary,6/30/07,0,#N/A,#N/A
Hungary,9/30/07,-0.2,#N/A,#N/A
Hungary,12/31/07,-0.3,#N/A,#N/A
Hungary,3/31/08,2.2,#N/A,#N/A
Hungary,6/30/08,2.6,#N/A,#N/A
Hungary,9/30/08,1.8,#N/A,#N/A
Hungary,12/31/08,-2.1,#N/A,#N/A
Hungary,3/31/09,-7.1,#N/A,#N/A
Hungary,6/30/09,-7.9,#N/A,#N/A
Hungary,9/30/09,-7.5,#N/A,#N/A
Hungary,12/31/09,-4.4,#N/A,#N/A
Hungary,3/31/10,-0.5,#N/A,#N/A
Hungary,6/30/10,0.5,#N/A,#N/A
Hungary,9/30/10,1.2,#N/A,#N/A
Hungary,12/31/10,1.4,#N/A,#N/A
Hungary,3/31/11,2.8,#N/A,#N/A
Hungary,6/30/11,1.5,#N/A,#N/A
Hungary,9/30/11,1.5,#N/A,#N/A
Hungary,12/31/11,1.6,#N/A,#N/A
Hungary,3/31/12,-0.3,#N/A,#N/A
Hungary,6/30/12,-1.4,#N/A,#N/A
Hungary,9/30/12,-1.5,#N/A,#N/A
Hungary,12/31/12,-2.6,#N/A,#N/A
Hungary,3/31/13,-0.4,#N/A,#N/A
Hungary,6/30/13,1.5,#N/A,#N/A
Hungary,9/30/13,2.7,#N/A,#N/A
Hungary,12/31/13,3.8,#N/A,#N/A
Hungary,3/31/14,4.3,#N/A,#N/A
Hungary,6/30/14,4.7,#N/A,#N/A
Hungary,9/30/14,4,#N/A,#N/A
Hungary,12/31/14,3.9,#N/A,#N/A
Hungary,3/31/15,4.5,#N/A,#N/A
Hungary,6/30/15,3.6,#N/A,#N/A
Hungary,9/30/15,3.3,#N/A,#N/A
Hungary,12/31/15,4,#N/A,#N/A
Hungary,3/31/16,1.3,#N/A,#N/A
Hungary,6/30/16,3.1,#N/A,#N/A
Hungary,9/30/16,2.5,#N/A,#N/A
Hungary,12/31/16,1.9,#N/A,#N/A
Hungary,3/31/17,4.7,#N/A,#N/A
Hungary,6/30/17,3.7,#N/A,#N/A
Hungary,9/30/17,4.3,#N/A,#N/A
Hungary,12/31/17,4.7,#N/A,#N/A
Hungary,3/31/18,4.7,#N/A,#N/A
